time_s,mid_lateral_m,mid_vertical_m,mid_local_roll_L_deg,mid_local_roll_R_deg,mid_system_roll_deg
292.25,25.615586223045568,2.0175205184538383,4.083372248623517,4.083368155906673,0.5629225762484937
292.3,25.669420784162284,2.031364031210681,4.037532529108983,4.0375275548255924,0.5593576433434001
292.35,25.727976505848773,2.041791760477937,3.9891869511637728,3.9891810776429057,0.555853564710428
292.40000000000003,25.791018551137924,2.0489047056379586,3.9387054621490236,3.9386986756346576,0.5524140363892048
292.45,25.858299349861728,2.0528261438075592,3.8864041690497837,3.8863964591663938,0.5490419341545064
292.5,25.929566649968816,2.0536962018169223,3.832557116469669,3.83254847572663,0.5457398721774572
292.55,26.00457318675211,2.0516641174676775,3.777416523896418,3.7774069474486103,0.5425108575854143
292.6,26.083085968810398,2.046879622687287,3.7212371545922136,3.7212266404271555,0.5393587962148959
292.65000000000003,26.164893310935447,2.039485140997724,3.664299576803957,3.6642881264275684,0.5362886563553267
292.7,26.249808387027027,2.029610252053953,3.6069274848677164,3.606915104438571,0.5333062087077542
292.75,26.337669037615107,2.0173692171282305,3.549495860044306,3.549482561794026,0.5304173976298596
292.8,26.428334562320526,2.00286149827122,3.4924291189700885,3.492414922676319,0.5276275186242473
292.85,26.521680968127754,1.9861744207045815,3.436190862797628,3.436175797064244,0.5249404430066371
292.90000000000003,26.61759642138358,1.967386671135344,3.3812687229421288,3.381252826089813,0.5223581227897582
292.95,26.71597839834335,1.9465713265436668,3.328158594108661,3.3281419145711997,0.5198805301269219
293.0,26.81673333782829,1.9237975413824144,3.2773520646364536,3.277334660865734,0.5175060611107701
293.05,26.919778689949908,1.899130711190391,3.2293292818543526,3.2293112218292004,0.5152323020448166
293.1,27.02504640647911,1.8726316183034513,3.184557325694008,3.184538686180555,0.5130569577756225
293.15000000000003,27.13248638638031,1.8443555000124348,3.143492075482633,3.1434729411966305,0.5109787056080451
293.2,27.24206832988619,1.8143520080825217,3.106580182516029,3.1065606452961765,0.5089977742292959
293.25,27.353780878523636,1.7826666495573615,3.074257526897148,3.0742376849319726,0.5071161421328191
293.3,27.467627695114707,1.7493436621079237,3.046941519767058,3.046921476850953,0.5053373736266523
293.35,27.58362103327919,1.7144296293840533,3.025016521474701,3.024996386223804,0.5036662240655552
293.40000000000003,27.701774095294176,1.677976736264719,3.0088139084988006,3.008793793446989,0.5021082150377815
293.45,27.82209386211229,1.6400445678287499,2.9985902492028593,2.9985702697218084,0.500669385031673
293.5,27.944575991213917,1.6006997875670024,2.994508044673263,2.9944883177058257,0.4993563619832939
293.55,28.069202846826993,1.5600137493005706,2.996623231651317,2.996603874295637,0.49817680086829536
293.6,28.195944909829482,1.5180588514106992,3.00488217737099,3.0048633053856686,0.49714011463670627
293.65000000000003,28.324764946679817,1.474904956051283,3.0191286290219157,3.01911035532951,0.49625833506819395
293.7,28.45562364169949,1.4306172699057615,3.0391186623065414,3.039101095554015,0.4955468978896483
293.75,28.588485096434635,1.3852566655386114,3.064539800327786,3.0645230435285833,0.4950251639696349
293.8,28.72332074240368,1.3388826336762065,3.0950296813465954,3.095013830596036,0.494716557282401
293.85,28.86011073920875,1.291558151196599,3.1301901571897566,3.130175300428533,0.4946482972066183
293.90000000000003,28.99884267192823,1.2433550309268355,3.169594336655328,3.1695805524631715,0.4948507970192863
293.95,29.139508099136748,1.1943580372392701,3.2127863559930105,3.212773712423839,0.49535686425222214
