     22.,  0.1909612081647425E+00,      8.,      51508., -0.1818811060305808E-04,  0.6881754193670568E-03, -0.2970644434860696E-01
     22.,  0.1909612081647425E+00,      9.,      14392., -0.1231361831363669E-02,  0.4970310174601342E-03,  0.1337855795604811E-01
     22.,  0.1909612081647425E+00,     10.,      52024.,  0.8157368647671657E-15,  0.1857515865275663E-15,  0.2226192497989096E-14
     23.,  0.1975332435292743E+00,      1.,         80.,  0.7449156598314267E-14, -0.2820946602608823E-14, -0.1750912674563012E-13
     23.,  0.1975332435292743E+00,      2.,      28469.,  0.4019211720495530E-15,  0.3354790031740221E-14,  0.9196978802366038E-14
     23.,  0.1975332435292743E+00,      3.,      28660., -0.2115002960549390E-14,  0.1146678889930713E-14, -0.3073874892287009E-14
     23.,  0.1975332435292743E+00,      4.,        374.,  0.1034845060808118E-14, -0.3147537600653081E-14, -0.1171372653151808E-13
     23.,  0.1975332435292743E+00,      5.,      29176.,  0.6373862189238097E-02,  0.1137660217771100E-04,  0.2452081363675203E-01
     23.,  0.1975332435292743E+00,      6.,      14098.,  0.1186715163673138E-17, -0.2330115119399870E-14,  0.5388758969173885E-15
     23.,  0.1975332435292743E+00,      7.,      51317.,  0.3708530823508880E-14,  0.8746938305886713E-14,  0.8187955767270134E-14
     23.,  0.1975332435292743E+00,      8.,      51508.,  0.2553597937277911E-14, -0.1979382350293869E-15, -0.2107661284428434E-13
     23.,  0.1975332435292743E+00,      9.,      14392., -0.2385749482365727E-14,  0.1067294335913505E-14,  0.1836259889673387E-13
     23.,  0.1975332435292743E+00,     10.,      52024.,  0.6401428685151327E-02, -0.1090304253685618E-04,  0.2463433838869720E-01
     24.,  0.2001839267397145E+00,      1.,         80.,  0.5239772856602663E-14,  0.2330378511922879E-15, -0.1187356568762048E-13
     24.,  0.2001839267397145E+00,      2.,      28469., -0.1644900865356932E-14,  0.1899775569740900E-14, -0.3960870113069653E-14
     24.,  0.2001839267397145E+00,      3.,      28660., -0.1153403190388438E-14, -0.3373586444476710E-15,  0.4144090771851976E-14
     24.,  0.2001839267397145E+00,      4.,        374., -0.2448011073850935E-15,  0.4247495282981593E-15, -0.1533002288814247E-14
     24.,  0.2001839267397145E+00,      5.,      29176.,  0.6898921490550021E-02,  0.2422757569891472E-02,  0.2677971526857927E-01
     24.,  0.2001839267397145E+00,      6.,      14098.,  0.4013799576287546E-14,  0.8444274072612413E-16, -0.9264748712612182E-14
     24.,  0.2001839267397145E+00,      7.,      51317., -0.4637797291100861E-15,  0.2162337299750909E-14, -0.2587953357773164E-14
     24.,  0.2001839267397145E+00,      8.,      51508., -0.1062377867690539E-15, -0.6998864544834967E-15, -0.4811786836872479E-14
     24.,  0.2001839267397145E+00,      9.,      14392., -0.1282383669847796E-14, -0.1622503882757261E-14,  0.6272458985884791E-14
     24.,  0.2001839267397145E+00,     10.,      52024., -0.5317303744618035E-02,  0.2453777930480172E-02, -0.2078907940951630E-01
     25.,  0.2202740825132177E+00,      1.,         80.,  0.2670157611053021E-13,  0.6842798560418996E-14, -0.5571346291855990E-13
     25.,  0.2202740825132177E+00,      2.,      28469., -0.7245695147399285E-03, -0.3052765041347234E-01, -0.4614084903750065E-02
     25.,  0.2202740825132177E+00,      3.,      28660.,  0.3816404613062973E-03,  0.1864998663822568E-02,  0.2766802936049227E-03
     25.,  0.2202740825132177E+00,      4.,        374., -0.7299399320200143E-03,  0.3034031882166270E-01,  0.4645464995276649E-02
     25.,  0.2202740825132177E+00,      5.,      29176.,  0.1034668621054532E-13,  0.1935191480217081E-14,  0.4049657743068698E-13
     25.,  0.2202740825132177E+00,      6.,      14098.,  0.7734792609123551E-13,  0.5189759140275827E-14, -0.1825208586045980E-12
     25.,  0.2202740825132177E+00,      7.,      51317.,  0.5157447350522181E-03, -0.3053413589004720E-01,  0.3347224282033274E-02
     25.,  0.2202740825132177E+00,      8.,      51508., -0.2950003525525130E-03,  0.1865368125806334E-02, -0.2082891642687015E-03
     25.,  0.2202740825132177E+00,      9.,      14392.,  0.5109842961293696E-03,  0.3034700271999917E-01, -0.3323822731538843E-02
     25.,  0.2202740825132177E+00,     10.,      52024.,  0.1247948216342938E-13,  0.3080893430141712E-14,  0.3592745970236245E-13
