node_id,X_mm,Y_mm,Z_mm,family,component_class
2000494,488918.300000000047,19500.000000000000,242149.411112353002,CW1_GATE_08::gantry_rope_master_05,gate
2000495,488918.300000000047,19240.000000000000,242149.411112353002,CW1_GATE_08::gantry_rope_master_06,gate
2000496,488918.300000000047,18540.000000000000,242149.411112353002,CW1_GATE_08::right_post_top_weld_projection,gate
2000497,488918.300000000047,17760.000000000000,242149.411112353002,CW1_GATE_08::top_beam_endpoint_end,gate
2000507,488918.300000000047,24360.000000000000,233693.171379095002,CW1_GATE_08::left_post_physical_bottom,gate
2000508,488918.300000000047,24360.000000000000,242069.411112353002,CW1_GATE_08::left_post_physical_top,gate
2000510,488918.300000000047,18540.000000000000,233693.171379095002,CW1_GATE_08::right_post_physical_bottom,gate
2000511,488918.300000000047,18540.000000000000,242069.411112353002,CW1_GATE_08::right_post_physical_top,gate
2000513,545913.649999999907,24525.000000000000,261406.546462196013,CW1_GATE_09::bottom_beam_endpoint_start,gate
2000514,545913.649999999907,24360.000000000000,261406.546462196013,CW1_GATE_09::left_post_bottom_weld_projection,gate
2000515,545913.649999999907,24120.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_01,gate
2000516,545913.649999999907,23860.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_02,gate
2000517,545913.649999999907,23600.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_03,gate
2000518,545913.649999999907,23340.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_04,gate
2000519,545913.649999999907,23080.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_05,gate
2000520,545913.649999999907,22820.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_06,gate
2000521,545913.649999999907,22560.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_07,gate
2000522,545913.649999999907,22300.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_08,gate
2000523,545913.649999999907,20600.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_09,gate
2000524,545913.649999999907,20340.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_10,gate
2000525,545913.649999999907,20080.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_11,gate
2000526,545913.649999999907,19820.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_12,gate
2000527,545913.649999999907,19560.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_13,gate
2000528,545913.649999999907,19300.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_14,gate
2000529,545913.649999999907,19040.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_15,gate
2000530,545913.649999999907,18780.000000000000,261406.546462196013,CW1_GATE_09::bottom_rope_master_16,gate
2000531,545913.649999999907,18540.000000000000,261406.546462196013,CW1_GATE_09::right_post_bottom_weld_projection,gate
2000532,545913.649999999907,18375.000000000000,261406.546462196013,CW1_GATE_09::bottom_beam_endpoint_end,gate
2000552,545913.649999999907,25140.000000000000,269728.777313956991,CW1_GATE_09::top_beam_endpoint_start,gate
2000553,545913.649999999907,24360.000000000000,269728.777313956991,CW1_GATE_09::left_post_top_weld_projection,gate
2000554,545913.649999999907,23660.000000000000,269728.777313956991,CW1_GATE_09::gantry_rope_master_01,gate
2000555,545913.649999999907,23400.000000000000,269728.777313956991,CW1_GATE_09::gantry_rope_master_02,gate
2000556,545913.649999999907,23140.000000000000,269728.777313956991,CW1_GATE_09::gantry_rope_master_03,gate
2000557,545913.649999999907,19760.000000000000,269728.777313956991,CW1_GATE_09::gantry_rope_master_04,gate
2000558,545913.649999999907,19500.000000000000,269728.777313956991,CW1_GATE_09::gantry_rope_master_05,gate
2000559,545913.649999999907,19240.000000000000,269728.777313956991,CW1_GATE_09::gantry_rope_master_06,gate
2000560,545913.649999999907,18540.000000000000,269728.777313956991,CW1_GATE_09::right_post_top_weld_projection,gate
2000561,545913.649999999907,17760.000000000000,269728.777313956991,CW1_GATE_09::top_beam_endpoint_end,gate
2000571,545913.649999999907,24360.000000000000,261494.046462196013,CW1_GATE_09::left_post_physical_bottom,gate
2000572,545913.649999999907,24360.000000000000,269648.777313956991,CW1_GATE_09::left_post_physical_top,gate
2000574,545913.649999999907,18540.000000000000,261494.046462196013,CW1_GATE_09::right_post_physical_bottom,gate
2000575,545913.649999999907,18540.000000000000,269648.777313956991,CW1_GATE_09::right_post_physical_top,gate
2000577,602918.300000000047,24525.000000000000,290719.837273828976,CW1_GATE_10::bottom_beam_endpoint_start,gate
2000578,602918.300000000047,24360.000000000000,290719.837273828976,CW1_GATE_10::left_post_bottom_weld_projection,gate
2000579,602918.300000000047,24120.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_01,gate
2000580,602918.300000000047,23860.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_02,gate
2000581,602918.300000000047,23600.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_03,gate
2000582,602918.300000000047,23340.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_04,gate
2000583,602918.300000000047,23080.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_05,gate
2000584,602918.300000000047,22820.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_06,gate
2000585,602918.300000000047,22560.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_07,gate
2000586,602918.300000000047,22300.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_08,gate
2000587,602918.300000000047,20600.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_09,gate
2000588,602918.300000000047,20340.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_10,gate
2000589,602918.300000000047,20080.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_11,gate
2000590,602918.300000000047,19820.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_12,gate
2000591,602918.300000000047,19560.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_13,gate
2000592,602918.300000000047,19300.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_14,gate
2000593,602918.300000000047,19040.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_15,gate
2000594,602918.300000000047,18780.000000000000,290719.837273828976,CW1_GATE_10::bottom_rope_master_16,gate
2000595,602918.300000000047,18540.000000000000,290719.837273828976,CW1_GATE_10::right_post_bottom_weld_projection,gate
2000596,602918.300000000047,18375.000000000000,290719.837273828976,CW1_GATE_10::bottom_beam_endpoint_end,gate
2000616,602918.300000000047,25140.000000000000,298524.102580634994,CW1_GATE_10::top_beam_endpoint_start,gate
2000617,602918.300000000047,24360.000000000000,298524.102580634994,CW1_GATE_10::left_post_top_weld_projection,gate
2000618,602918.300000000047,23660.000000000000,298524.102580634994,CW1_GATE_10::gantry_rope_master_01,gate
2000619,602918.300000000047,23400.000000000000,298524.102580634994,CW1_GATE_10::gantry_rope_master_02,gate
2000620,602918.300000000047,23140.000000000000,298524.102580634994,CW1_GATE_10::gantry_rope_master_03,gate
2000621,602918.300000000047,19760.000000000000,298524.102580634994,CW1_GATE_10::gantry_rope_master_04,gate
2000622,602918.300000000047,19500.000000000000,298524.102580634994,CW1_GATE_10::gantry_rope_master_05,gate
2000623,602918.300000000047,19240.000000000000,298524.102580634994,CW1_GATE_10::gantry_rope_master_06,gate
2000624,602918.300000000047,18540.000000000000,298524.102580634994,CW1_GATE_10::right_post_top_weld_projection,gate
2000625,602918.300000000047,17760.000000000000,298524.102580634994,CW1_GATE_10::top_beam_endpoint_end,gate
2000635,602918.300000000047,24360.000000000000,290807.337273828976,CW1_GATE_10::left_post_physical_bottom,gate
2000636,602918.300000000047,24360.000000000000,298444.102580634994,CW1_GATE_10::left_post_physical_top,gate
2000638,602918.300000000047,18540.000000000000,290807.337273828976,CW1_GATE_10::right_post_physical_bottom,gate
2000639,602918.300000000047,18540.000000000000,298444.102580634994,CW1_GATE_10::right_post_physical_top,gate
2000641,659913.649999999907,24525.000000000000,321167.691620761994,CW1_GATE_11::bottom_beam_endpoint_start,gate
2000642,659913.649999999907,24360.000000000000,321167.691620761994,CW1_GATE_11::left_post_bottom_weld_projection,gate
2000643,659913.649999999907,24120.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_01,gate
2000644,659913.649999999907,23860.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_02,gate
2000645,659913.649999999907,23600.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_03,gate
2000646,659913.649999999907,23340.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_04,gate
2000647,659913.649999999907,23080.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_05,gate
2000648,659913.649999999907,22820.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_06,gate
2000649,659913.649999999907,22560.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_07,gate
2000650,659913.649999999907,22300.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_08,gate
2000651,659913.649999999907,20600.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_09,gate
2000652,659913.649999999907,20340.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_10,gate
2000653,659913.649999999907,20080.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_11,gate
2000654,659913.649999999907,19820.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_12,gate
2000655,659913.649999999907,19560.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_13,gate
2000656,659913.649999999907,19300.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_14,gate
2000657,659913.649999999907,19040.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_15,gate
2000658,659913.649999999907,18780.000000000000,321167.691620761994,CW1_GATE_11::bottom_rope_master_16,gate
2000659,659913.649999999907,18540.000000000000,321167.691620761994,CW1_GATE_11::right_post_bottom_weld_projection,gate
2000660,659913.649999999907,18375.000000000000,321167.691620761994,CW1_GATE_11::bottom_beam_endpoint_end,gate
2000680,659913.649999999907,25140.000000000000,328479.474810063024,CW1_GATE_11::top_beam_endpoint_start,gate
2000681,659913.649999999907,24360.000000000000,328479.474810063024,CW1_GATE_11::left_post_top_weld_projection,gate
2000682,659913.649999999907,23660.000000000000,328479.474810063024,CW1_GATE_11::gantry_rope_master_01,gate
2000683,659913.649999999907,23400.000000000000,328479.474810063024,CW1_GATE_11::gantry_rope_master_02,gate
2000684,659913.649999999907,23140.000000000000,328479.474810063024,CW1_GATE_11::gantry_rope_master_03,gate
2000685,659913.649999999907,19760.000000000000,328479.474810063024,CW1_GATE_11::gantry_rope_master_04,gate
2000686,659913.649999999907,19500.000000000000,328479.474810063024,CW1_GATE_11::gantry_rope_master_05,gate
2000687,659913.649999999907,19240.000000000000,328479.474810063024,CW1_GATE_11::gantry_rope_master_06,gate
2000688,659913.649999999907,18540.000000000000,328479.474810063024,CW1_GATE_11::right_post_top_weld_projection,gate
2000689,659913.649999999907,17760.000000000000,328479.474810063024,CW1_GATE_11::top_beam_endpoint_end,gate
2000699,659913.649999999907,24360.000000000000,321255.191620761994,CW1_GATE_11::left_post_physical_bottom,gate
2000700,659913.649999999907,24360.000000000000,328399.474810063024,CW1_GATE_11::left_post_physical_top,gate
2000702,659913.649999999907,18540.000000000000,321255.191620761994,CW1_GATE_11::right_post_physical_bottom,gate
2000703,659913.649999999907,18540.000000000000,328399.474810063024,CW1_GATE_11::right_post_physical_top,gate
2000705,768909.000000000000,24525.000000000000,316876.272632318025,CW1_GATE_12::bottom_beam_endpoint_start,gate
2000706,768909.000000000000,24360.000000000000,316876.272632318025,CW1_GATE_12::left_post_bottom_weld_projection,gate
2000707,768909.000000000000,24120.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_01,gate
2000708,768909.000000000000,23860.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_02,gate
2000709,768909.000000000000,23600.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_03,gate
2000710,768909.000000000000,23340.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_04,gate
2000711,768909.000000000000,23080.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_05,gate
2000712,768909.000000000000,22820.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_06,gate
2000713,768909.000000000000,22560.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_07,gate
2000714,768909.000000000000,22300.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_08,gate
2000715,768909.000000000000,20600.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_09,gate
2000716,768909.000000000000,20340.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_10,gate
2000717,768909.000000000000,20080.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_11,gate
2000718,768909.000000000000,19820.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_12,gate
2000719,768909.000000000000,19560.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_13,gate
2000720,768909.000000000000,19300.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_14,gate
2000721,768909.000000000000,19040.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_15,gate
2000722,768909.000000000000,18780.000000000000,316876.272632318025,CW1_GATE_12::bottom_rope_master_16,gate
2000723,768909.000000000000,18540.000000000000,316876.272632318025,CW1_GATE_12::right_post_bottom_weld_projection,gate
2000724,768909.000000000000,18375.000000000000,316876.272632318025,CW1_GATE_12::bottom_beam_endpoint_end,gate
2000744,768909.000000000000,25140.000000000000,325707.590843325015,CW1_GATE_12::top_beam_endpoint_start,gate
2000745,768909.000000000000,24360.000000000000,325707.590843325015,CW1_GATE_12::left_post_top_weld_projection,gate
2000746,768909.000000000000,23660.000000000000,325707.590843325015,CW1_GATE_12::gantry_rope_master_01,gate
2000747,768909.000000000000,23400.000000000000,325707.590843325015,CW1_GATE_12::gantry_rope_master_02,gate
2000748,768909.000000000000,23140.000000000000,325707.590843325015,CW1_GATE_12::gantry_rope_master_03,gate
2000749,768909.000000000000,19760.000000000000,325707.590843325015,CW1_GATE_12::gantry_rope_master_04,gate
2000750,768909.000000000000,19500.000000000000,325707.590843325015,CW1_GATE_12::gantry_rope_master_05,gate
2000751,768909.000000000000,19240.000000000000,325707.590843325015,CW1_GATE_12::gantry_rope_master_06,gate
2000752,768909.000000000000,18540.000000000000,325707.590843325015,CW1_GATE_12::right_post_top_weld_projection,gate
2000753,768909.000000000000,17760.000000000000,325707.590843325015,CW1_GATE_12::top_beam_endpoint_end,gate
2000763,768909.000000000000,24360.000000000000,316963.772632318025,CW1_GATE_12::left_post_physical_bottom,gate
2000764,768909.000000000000,24360.000000000000,325627.590843325015,CW1_GATE_12::left_post_physical_top,gate
2000766,768909.000000000000,18540.000000000000,316963.772632318025,CW1_GATE_12::right_post_physical_bottom,gate
2000767,768909.000000000000,18540.000000000000,325627.590843325015,CW1_GATE_12::right_post_physical_top,gate
2000769,825909.000000000000,24525.000000000000,295997.650175309973,CW1_GATE_13::bottom_beam_endpoint_start,gate
2000770,825909.000000000000,24360.000000000000,295997.650175309973,CW1_GATE_13::left_post_bottom_weld_projection,gate
2000771,825909.000000000000,24120.000000000000,295997.650175309973,CW1_GATE_13::bottom_rope_master_01,gate
2000772,825909.000000000000,23860.000000000000,295997.650175309973,CW1_GATE_13::bottom_rope_master_02,gate
2000773,825909.000000000000,23600.000000000000,295997.650175309973,CW1_GATE_13::bottom_rope_master_03,gate
2000774,825909.000000000000,23340.000000000000,295997.650175309973,CW1_GATE_13::bottom_rope_master_04,gate
