 47.,4.,  0.4430014706358806E-02,  0.2613025391869883E-04,  0.5898457601323915E-02
 47.,5.,  0.4430014706358806E-02,  0.1928756745664624E-03,  0.4353838245494090E-01
 47.,6.,  0.4430014706358806E-02,  0.1395474117157011E-03,  0.3150043983271566E-01
 48.,1.,  0.6608071989213643E-02,  0.2357182992835603E-03,  0.3567126684883629E-01
 48.,2.,  0.6608071989213643E-02,  0.5715946594712261E-02,  0.8649946011548302E+00
 48.,3.,  0.6608071989213643E-02,  0.2986167667642092E-03,  0.4518969636705553E-01
 48.,4.,  0.6608071989213643E-02,  0.1410102925988171E-04,  0.2133909752027343E-02
 48.,5.,  0.6608071989213643E-02,  0.1151028923647968E-03,  0.1741852881637477E-01
 48.,6.,  0.6608071989213643E-02,  0.1145706128864027E-04,  0.1733797892538343E-02
 49.,1.,  0.9971795518005859E+00,  0.3530387416499379E-01,  0.3540372854742792E-01
 49.,2.,  0.9971795518005859E+00,  0.8581015018341114E+00,  0.8605285781127939E+00
 49.,3.,  0.9971795518005859E+00,  0.5041434316506024E-01,  0.5055693638525593E-01
 49.,4.,  0.9971795518005859E+00,  0.1826940181032854E-02,  0.1832107545460582E-02
 49.,5.,  0.9971795518005859E+00,  0.1694384286586849E-01,  0.1699176726525664E-01
 49.,6.,  0.9971795518005859E+00,  0.1414962130889163E-02,  0.1418964246041945E-02
 50.,1.,  0.1046973355792428E+01,  0.3570908679710898E-01,  0.3410696805181033E-01
 50.,2.,  0.1046973355792428E+01,  0.8158628271916309E+00,  0.7792584430901062E+00
 50.,3.,  0.1046973355792428E+01,  0.1567565681148455E+00,  0.1497235505064027E+00
 50.,4.,  0.1046973355792428E+01,  0.2286565369481075E-02,  0.2183976656932622E-02
 50.,5.,  0.1046973355792428E+01,  0.1736444250651691E-01,  0.1658537192990380E-01
 50.,6.,  0.1046973355792428E+01,  0.1061212008561374E-01,  0.1013599823424513E-01
 51.,1.,  0.9812361495949815E+00,  0.3229261149862591E-01,  0.3291013229787256E-01
 51.,2.,  0.9812361495949815E+00,  0.7655487036193596E+00,  0.7801880351996308E+00
 51.,3.,  0.9812361495949815E+00,  0.1431196699503075E+00,  0.1458564994872866E+00
 51.,4.,  0.9812361495949815E+00,  0.2106657634981581E-02,  0.2146942543699733E-02
