x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2427.9,21850.0244,3078.6540,6.997e-02,7.427e-02
2430.9,21754.3040,3079.9655,6.989e-02,7.430e-02
2439.9,21464.2172,3078.4591,6.963e-02,7.412e-02
2448.9,21180.2616,3077.3866,6.978e-02,7.405e-02
2457.9,20903.2469,3075.9161,7.036e-02,7.405e-02
2466.9,20640.6482,3074.2529,7.133e-02,7.413e-02
2475.9,20395.9127,3071.7959,7.317e-02,7.427e-02
2484.2,20199.2923,3069.7963,7.452e-02,7.444e-02
2484.9,20183.1359,3069.9388,7.454e-02,7.447e-02
2485.3,20174.7813,3069.9848,7.455e-02,7.448e-02
2485.6,20167.5407,3069.8038,7.456e-02,7.449e-02
2493.9,19967.0369,3063.9516,7.487e-02,7.459e-02
2502.9,19708.7476,3057.5476,7.539e-02,7.477e-02
2511.9,19422.7312,3050.9160,7.560e-02,7.500e-02
2520.9,19113.8441,3043.8577,7.571e-02,7.527e-02
2529.9,18789.3713,3036.3426,7.580e-02,7.558e-02
2538.9,18451.1823,3027.4913,7.605e-02,7.592e-02
2541.9,18336.5806,3026.0217,7.622e-02,7.606e-02
2545.3,18204.5900,3024.0804,7.599e-02,7.621e-02
2554.2,17858.0697,3013.3592,7.462e-02,7.649e-02
2563.0,17505.2126,3002.1713,7.388e-02,7.679e-02
2571.9,17148.5861,2989.6720,7.374e-02,7.708e-02
2580.7,16789.5208,2976.0119,7.431e-02,7.738e-02
2589.6,16429.7393,2960.8333,7.568e-02,7.766e-02
2598.4,16072.0551,2944.9253,7.762e-02,7.793e-02
2598.9,16049.4513,2944.2736,7.766e-02,7.795e-02
2604.3,15834.4112,2936.4639,7.727e-02,7.808e-02
2613.1,15482.3359,2917.3040,7.699e-02,7.823e-02
2621.9,15140.0754,2897.5128,7.702e-02,7.836e-02
2630.7,14810.1941,2875.9197,7.729e-02,7.845e-02
2639.5,14501.7554,2852.8926,7.769e-02,7.850e-02
2648.3,14220.3854,2828.1522,7.820e-02,7.851e-02
2655.2,14031.3326,2808.2572,7.854e-02,7.850e-02
2655.9,14012.8752,2806.5434,7.854e-02,7.849e-02
2656.4,14001.0982,2805.4501,7.854e-02,7.849e-02
2656.6,13995.6799,2804.6039,7.854e-02,7.849e-02
2665.9,13737.1667,2773.7867,7.615e-02,7.826e-02
