x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
3004.9,0.2761,0.9419,2.259e-04,2.014e-05
3009.6,0.2753,1.6599,3.845e-04,3.504e-05
3010.7,0.2943,2.1687,5.060e-04,4.568e-05
3014.6,0.0000,0.0000,2.481e-22,1.814e-23
3022.2,9.9123,17.2613,3.371e-03,3.765e-04
3030.4,35.4731,38.7640,7.027e-03,8.540e-04
3036.1,60.1912,52.6650,8.577e-03,1.174e-03
3044.5,103.4898,72.9247,1.023e-02,1.645e-03
3050.1,136.0923,86.1775,1.123e-02,1.953e-03
3057.4,181.4664,103.9058,1.220e-02,2.367e-03
3063.4,220.7741,115.9602,1.354e-02,2.638e-03
3064.2,225.7949,117.3033,1.364e-02,2.668e-03
3069.8,263.8848,129.3546,1.311e-02,2.957e-03
3078.2,322.5929,147.5200,1.217e-02,3.388e-03
3084.4,366.4434,160.6780,1.150e-02,3.696e-03
3092.3,422.5399,177.1384,1.066e-02,4.078e-03
3099.4,473.3619,191.7399,9.971e-03,4.413e-03
3105.4,515.9639,203.8106,9.438e-03,4.687e-03
3112.0,562.4637,216.7454,8.958e-03,4.978e-03
3120.4,620.7339,233.0484,8.363e-03,5.342e-03
3123.4,641.2649,237.6759,8.473e-03,5.441e-03
3126.1,659.7926,241.7816,8.497e-03,5.528e-03
3134.6,716.5034,257.1667,7.654e-03,5.861e-03
3140.3,753.4895,266.9108,7.306e-03,6.069e-03
3147.4,798.7925,278.9038,7.021e-03,6.323e-03
3154.5,842.1867,290.3295,6.913e-03,6.561e-03
3160.1,875.8771,299.2574,6.936e-03,6.745e-03
3168.6,924.2288,312.1487,7.094e-03,7.008e-03
3174.4,955.0671,320.5959,7.253e-03,7.178e-03
3182.9,997.7638,332.1106,7.500e-03,7.403e-03
3183.2,998.9395,332.5030,7.506e-03,7.409e-03
3183.4,999.6177,332.6700,7.505e-03,7.411e-03
3189.4,1027.7714,338.7536,7.668e-03,7.517e-03
3195.4,1055.3608,345.7618,8.122e-03,7.649e-03
3202.8,1088.9043,353.7165,8.740e-03,7.796e-03
3210.4,1122.1770,361.5539,9.460e-03,7.940e-03
3217.1,1150.8870,368.1954,1.012e-02,8.061e-03
3225.4,1184.9907,376.0352,1.092e-02,8.205e-03
3231.4,1208.8424,381.4445,1.146e-02,8.304e-03
3237.4,1231.8734,386.8852,1.203e-02,8.406e-03
3243.4,1254.1122,391.2637,1.231e-02,8.484e-03
3245.8,1262.6672,392.8601,1.239e-02,8.512e-03
3251.5,1282.8529,397.4555,1.280e-02,8.598e-03
