x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2845.6,22481.7117,6113.8178,1.964e-01,2.012e-01
2854.2,21102.8287,5799.5278,1.956e-01,1.921e-01
2862.9,19612.5079,5463.4716,2.015e-01,1.823e-01
2871.9,18007.2299,5105.5009,2.141e-01,1.719e-01
2880.9,16356.8835,4723.0884,2.364e-01,1.607e-01
2883.9,15795.7991,4625.0048,2.358e-01,1.576e-01
2888.5,14939.1343,4471.5995,2.344e-01,1.528e-01
2897.1,13323.2316,4089.1315,2.580e-01,1.414e-01
2905.6,11704.1082,3712.0322,2.816e-01,1.299e-01
2914.2,10091.9810,3322.5233,3.098e-01,1.180e-01
2922.7,8501.9535,2927.4965,3.398e-01,1.057e-01
2931.3,6948.7381,2528.1454,3.713e-01,9.307e-02
2939.8,5455.3031,2129.6665,4.034e-01,8.011e-02
2940.9,5266.3232,2090.2426,4.008e-01,7.873e-02
2945.5,4503.6679,1917.8350,3.658e-01,7.236e-02
2954.0,3158.5244,1507.1247,3.061e-01,5.743e-02
2962.5,1962.3522,1107.4819,2.388e-01,4.261e-02
2971.0,973.4657,705.7633,1.724e-01,2.760e-02
2979.9,254.9869,273.9472,5.955e-02,1.062e-02
2987.6,0.0000,0.0000,7.227e-15,1.090e-15
2995.9,5.5404,22.0286,7.481e-04,7.362e-04
2998.2,0.0000,0.0000,5.045e-22,3.101e-23
2998.9,0.6549,1.4421,6.393e-04,5.194e-05
3004.9,2.5986,9.4963,2.144e-03,1.939e-04
3009.6,2.7776,16.7961,3.662e-03,3.339e-04
