x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2222.9,5595.8703,639.7554,1.873e-02,1.914e-02
2232.0,5554.3338,639.3628,1.815e-02,1.883e-02
2241.0,5511.8644,639.2188,1.771e-02,1.855e-02
2250.0,5468.7671,639.1602,1.735e-02,1.827e-02
2259.0,5425.2301,638.9755,1.709e-02,1.798e-02
2264.9,5396.9049,639.5130,1.698e-02,1.786e-02
2274.1,5352.6860,640.1345,1.675e-02,1.766e-02
2283.1,5309.7551,639.8036,1.651e-02,1.738e-02
2292.1,5267.8576,639.7257,1.640e-02,1.714e-02
2301.1,5228.0199,639.6308,1.640e-02,1.690e-02
2310.1,5191.0005,639.4520,1.658e-02,1.666e-02
2313.2,5179.6212,639.6656,1.662e-02,1.660e-02
2313.9,5176.8962,639.8315,1.662e-02,1.660e-02
2314.2,5175.8739,639.8939,1.661e-02,1.660e-02
2314.7,5174.2606,639.9600,1.661e-02,1.660e-02
2319.1,5157.0091,639.8928,1.658e-02,1.650e-02
2328.1,5116.9318,639.1939,1.648e-02,1.627e-02
2337.1,5072.1667,638.7748,1.631e-02,1.606e-02
2346.1,5023.4084,638.4570,1.610e-02,1.586e-02
2355.0,4971.9333,638.3280,1.588e-02,1.568e-02
2364.0,4917.9400,638.0555,1.564e-02,1.550e-02
2370.9,4875.2690,638.7056,1.555e-02,1.544e-02
2378.9,4824.4507,639.4166,1.527e-02,1.538e-02
2387.9,4766.6414,639.2680,1.478e-02,1.524e-02
2396.9,4707.6681,639.3617,1.443e-02,1.514e-02
2405.8,4648.1269,639.4031,1.419e-02,1.505e-02
2414.8,4587.9426,639.4986,1.409e-02,1.499e-02
2423.7,4527.7872,639.4172,1.414e-02,1.493e-02
2427.9,4499.2383,639.8217,1.417e-02,1.493e-02
2430.9,4479.2976,640.0597,1.415e-02,1.494e-02
2439.9,4418.8766,639.6829,1.409e-02,1.490e-02
2448.9,4359.7317,639.3748,1.411e-02,1.488e-02
2457.9,4302.0315,638.9761,1.421e-02,1.488e-02
2466.9,4247.3202,638.5284,1.439e-02,1.490e-02
2475.9,4196.3116,637.9235,1.473e-02,1.493e-02
2484.2,4155.2901,637.3994,1.498e-02,1.496e-02
2484.9,4151.9171,637.4127,1.498e-02,1.497e-02
2485.3,4150.1752,637.4138,1.498e-02,1.497e-02
2485.6,4148.6625,637.3692,1.498e-02,1.497e-02
2493.9,4106.8913,636.0004,1.501e-02,1.499e-02
2502.9,4053.1908,634.4855,1.507e-02,1.502e-02
2511.9,3993.7960,632.8980,1.509e-02,1.506e-02
2520.9,3929.7069,631.2116,1.511e-02,1.511e-02
2529.9,3862.4251,629.4246,1.513e-02,1.518e-02
2538.9,3792.3353,627.3661,1.519e-02,1.524e-02
2541.9,3768.5904,626.9735,1.522e-02,1.527e-02
2545.3,3741.2478,626.4681,1.518e-02,1.530e-02
2554.2,3669.4815,624.0226,1.493e-02,1.535e-02
2563.0,3596.4289,621.4894,1.481e-02,1.542e-02
2571.9,3522.6193,618.7048,1.482e-02,1.548e-02
2580.7,3448.3268,615.7006,1.498e-02,1.554e-02
2589.6,3373.9069,612.4086,1.531e-02,1.561e-02
2598.4,3299.9370,608.9836,1.575e-02,1.567e-02
2598.9,3295.2648,608.8375,1.576e-02,1.567e-02
2604.3,3250.8039,607.1336,1.567e-02,1.570e-02
2613.1,3178.0224,603.1196,1.562e-02,1.574e-02
2621.9,3107.2804,598.9904,1.563e-02,1.577e-02
2630.7,3039.1046,594.5265,1.567e-02,1.580e-02
2639.5,2975.3580,589.7950,1.574e-02,1.583e-02
2648.3,2917.1978,584.7633,1.581e-02,1.584e-02
2655.2,2878.0980,580.6878,1.586e-02,1.585e-02
2655.9,2874.2792,580.3246,1.586e-02,1.585e-02
2656.4,2871.8448,580.0914,1.586e-02,1.585e-02
2656.6,2870.7227,579.9146,1.586e-02,1.585e-02
2665.9,2817.3278,573.5870,1.532e-02,1.581e-02
2674.6,2756.0206,567.2490,1.479e-02,1.576e-02
2683.4,2688.5395,560.2934,1.450e-02,1.569e-02
2692.1,2615.5351,552.8313,1.430e-02,1.562e-02
2700.9,2538.9052,544.8437,1.418e-02,1.552e-02
2709.9,2456.9237,535.9203,1.415e-02,1.541e-02
2712.9,2429.4386,533.4519,1.413e-02,1.537e-02
2718.3,2378.7790,528.7765,1.395e-02,1.529e-02
2727.1,2296.4081,519.0606,1.369e-02,1.514e-02
2735.8,2212.5186,509.1676,1.359e-02,1.497e-02
2744.5,2128.3948,498.6310,1.367e-02,1.479e-02
2753.2,2043.5565,487.7752,1.390e-02,1.459e-02
2761.9,1959.2943,475.7732,1.445e-02,1.437e-02
2769.9,1881.4181,466.5407,1.456e-02,1.417e-02
2776.4,1819.9666,459.1787,1.421e-02,1.399e-02
2785.0,1737.5238,446.6543,1.390e-02,1.371e-02
2793.7,1657.9430,434.1609,1.360e-02,1.342e-02
2802.4,1580.8693,421.1086,1.330e-02,1.311e-02
2811.0,1509.2322,407.7441,1.296e-02,1.279e-02
2819.7,1443.2859,393.8880,1.245e-02,1.243e-02
2826.2,1400.8128,383.8122,1.221e-02,1.220e-02
2826.9,1396.4253,382.9395,1.219e-02,1.219e-02
2827.5,1392.9969,382.3344,1.218e-02,1.218e-02
2827.6,1392.3108,382.1260,1.218e-02,1.217e-02
2828.3,1388.5838,381.0874,1.213e-02,1.215e-02
2836.9,1327.2294,365.5241,1.137e-02,1.172e-02
2845.6,1257.1078,348.8241,1.097e-02,1.125e-02
2854.2,1179.9045,331.2002,1.095e-02,1.076e-02
2862.9,1096.4920,312.3144,1.133e-02,1.023e-02
2871.9,1006.6719,292.1526,1.207e-02,9.656e-03
2880.9,914.3521,270.5684,1.334e-02,9.047e-03
2883.9,882.9691,265.0131,1.331e-02,8.876e-03
2888.5,835.0584,256.3070,1.324e-02,8.606e-03
2897.1,744.6966,234.6065,1.457e-02,7.976e-03
2905.6,654.1677,213.1558,1.589e-02,7.339e-03
2914.2,564.0409,190.9539,1.746e-02,6.674e-03
2922.7,475.1585,168.3875,1.913e-02,5.986e-03
2931.3,388.3411,145.5226,2.087e-02,5.274e-03
2939.8,304.8705,122.6486,2.265e-02,4.544e-03
2940.9,294.3080,120.3812,2.251e-02,4.465e-03
2945.5,251.6847,110.4665,2.054e-02,4.105e-03
2954.0,176.5089,86.8385,1.718e-02,3.260e-03
2962.5,109.6613,63.8206,1.340e-02,2.419e-03
2971.0,54.3994,40.6628,9.670e-03,1.567e-03
2979.9,14.2494,15.7917,3.343e-03,6.032e-04
2987.6,0.0000,0.0000,4.028e-16,8.071e-17
2995.9,0.3099,1.2696,4.249e-05,4.186e-05
2998.2,0.0000,0.0000,2.929e-23,1.763e-24
2998.9,0.0365,0.0835,3.561e-05,3.021e-06
3004.9,0.1425,0.5760,1.094e-04,1.444e-05
3009.6,0.1434,1.0206,1.854e-04,2.529e-05
3010.7,0.1537,1.3327,2.439e-04,3.298e-05
3014.6,0.0000,0.0000,1.357e-22,8.341e-24
3022.2,5.1929,10.6795,1.592e-03,2.727e-04
3030.4,18.5709,24.0231,3.291e-03,6.199e-04
