x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2014.4,15022.2939,1364.2314,5.028e-02,5.050e-02
2023.5,14987.4939,1367.8756,4.945e-02,5.019e-02
2032.6,14947.9881,1371.5408,4.892e-02,4.989e-02
2041.6,14904.1841,1375.3705,4.854e-02,4.959e-02
2050.7,14857.0977,1379.1946,4.837e-02,4.926e-02
2056.9,14823.2208,1382.0681,4.827e-02,4.908e-02
2065.9,14772.0376,1386.4899,4.765e-02,4.878e-02
2075.0,14717.5543,1391.0925,4.688e-02,4.842e-02
2084.0,14660.9181,1395.7180,4.641e-02,4.806e-02
2093.1,14602.1617,1400.4826,4.610e-02,4.771e-02
2102.2,14541.6880,1405.2027,4.605e-02,4.733e-02
2107.9,14502.7159,1408.4836,4.599e-02,4.714e-02
2117.3,14437.5572,1413.9135,4.545e-02,4.679e-02
2126.4,14373.5065,1418.9898,4.490e-02,4.638e-02
2135.4,14308.8961,1424.1062,4.462e-02,4.598e-02
2144.5,14244.1508,1429.2656,4.450e-02,4.558e-02
2153.6,14180.1470,1434.3555,4.462e-02,4.518e-02
2162.6,14117.3476,1439.4852,4.490e-02,4.479e-02
2162.9,14115.9930,1439.6692,4.491e-02,4.479e-02
2169.9,14066.2309,1443.7322,4.444e-02,4.452e-02
2178.9,13994.8099,1447.9132,4.355e-02,4.405e-02
2187.9,13918.1922,1452.3010,4.286e-02,4.361e-02
2196.9,13836.4060,1456.7642,4.226e-02,4.318e-02
2205.9,13751.1519,1461.0177,4.180e-02,4.272e-02
2213.9,13672.4006,1465.6242,4.152e-02,4.242e-02
2222.9,13581.2954,1470.6725,4.083e-02,4.207e-02
2232.0,13487.5579,1474.9253,3.996e-02,4.161e-02
2241.0,13391.9088,1479.3211,3.935e-02,4.119e-02
2250.0,13294.8503,1483.7301,3.890e-02,4.079e-02
2259.0,13196.6424,1487.8795,3.868e-02,4.037e-02
2264.9,13132.6967,1491.2312,3.857e-02,4.018e-02
2274.1,13032.5420,1495.9526,3.816e-02,3.987e-02
2283.1,12935.0496,1499.3731,3.781e-02,3.947e-02
2292.1,12839.0830,1502.8978,3.770e-02,3.910e-02
2301.1,12747.2920,1506.2685,3.782e-02,3.876e-02
2310.1,12660.3021,1509.2084,3.830e-02,3.841e-02
2313.9,12627.0508,1510.9966,3.844e-02,3.833e-02
2319.1,12579.6261,1512.8008,3.838e-02,3.820e-02
2328.1,12485.4833,1513.9454,3.823e-02,3.784e-02
2337.1,12382.2225,1515.4960,3.801e-02,3.753e-02
2346.1,12270.3922,1516.9633,3.775e-02,3.724e-02
2355.0,12153.1654,1518.5322,3.749e-02,3.698e-02
2364.0,12030.3798,1519.6963,3.725e-02,3.673e-02
2370.9,11933.5045,1521.7551,3.717e-02,3.664e-02
2378.9,11818.1322,1523.8670,3.665e-02,3.654e-02
2387.9,11686.8769,1524.5901,3.575e-02,3.633e-02
2396.9,11552.8114,1525.4964,3.512e-02,3.619e-02
2405.8,11417.0870,1526.1295,3.465e-02,3.606e-02
2414.8,11279.5563,1526.6590,3.439e-02,3.597e-02
2423.7,11141.2118,1526.6869,3.438e-02,3.588e-02
2427.9,11075.5173,1527.3947,3.444e-02,3.590e-02
2430.9,11029.1089,1527.8084,3.439e-02,3.591e-02
2439.9,10888.8388,1527.0469,3.416e-02,3.585e-02
2448.9,10749.4187,1526.1758,3.413e-02,3.584e-02
2457.9,10611.6620,1524.8756,3.431e-02,3.583e-02
2466.9,10477.2823,1523.3554,3.468e-02,3.586e-02
2475.9,10348.1186,1520.8277,3.544e-02,3.589e-02
2484.9,10227.1541,1519.4695,3.610e-02,3.598e-02
2485.0,10225.9619,1519.4563,3.610e-02,3.599e-02
2493.9,10106.1172,1515.4222,3.618e-02,3.601e-02
2502.9,9969.8112,1510.1569,3.629e-02,3.602e-02
2511.9,9825.3384,1504.8114,3.635e-02,3.605e-02
2520.9,9672.2632,1499.0399,3.640e-02,3.610e-02
2529.9,9514.4187,1492.9435,3.647e-02,3.615e-02
2538.9,9350.8248,1486.0986,3.659e-02,3.620e-02
2541.9,9296.0484,1484.5353,3.667e-02,3.624e-02
2545.3,9232.3892,1482.6291,3.657e-02,3.628e-02
2554.2,9066.6357,1474.8367,3.592e-02,3.630e-02
2563.0,8897.6722,1466.7989,3.545e-02,3.633e-02
2571.9,8727.0517,1458.1120,3.512e-02,3.636e-02
2580.7,8554.4885,1448.8629,3.497e-02,3.639e-02
2589.6,8380.9216,1438.8852,3.504e-02,3.640e-02
2598.4,8206.1879,1428.5912,3.530e-02,3.641e-02
2598.9,8195.9076,1428.1343,3.531e-02,3.642e-02
2604.3,8089.9021,1422.9194,3.513e-02,3.643e-02
2613.1,7915.1542,1410.9930,3.478e-02,3.638e-02
2621.9,7741.0906,1398.7975,3.467e-02,3.633e-02
2630.7,7568.7397,1385.6087,3.476e-02,3.625e-02
2639.5,7399.2971,1371.8458,3.503e-02,3.616e-02
2648.3,7234.5672,1356.3213,3.556e-02,3.603e-02
2655.9,7096.9595,1344.9834,3.604e-02,3.595e-02
2656.1,7095.0314,1344.8089,3.604e-02,3.595e-02
2657.1,7079.1540,1343.1964,3.597e-02,3.594e-02
2665.9,6915.5935,1325.7888,3.496e-02,3.570e-02
2674.6,6745.5411,1307.2806,3.415e-02,3.543e-02
2683.4,6567.5494,1287.8534,3.349e-02,3.514e-02
2692.1,6385.0202,1267.4180,3.297e-02,3.481e-02
2700.9,6196.6608,1246.0402,3.258e-02,3.445e-02
2709.9,6001.0047,1222.5344,3.234e-02,3.404e-02
2712.9,5934.4174,1216.1997,3.227e-02,3.393e-02
2718.3,5814.9902,1204.4218,3.182e-02,3.371e-02
2727.1,5619.9884,1179.8742,3.088e-02,3.322e-02
2735.8,5423.7437,1155.2255,3.020e-02,3.272e-02
2744.5,5225.9945,1129.2316,2.972e-02,3.218e-02
2753.2,5027.7023,1102.6911,2.945e-02,3.161e-02
2761.9,4828.7892,1073.5856,2.953e-02,3.098e-02
2769.9,4645.0279,1051.4358,2.934e-02,3.049e-02
2776.4,4497.9408,1033.5474,2.869e-02,3.007e-02
2785.0,4300.4320,1002.7861,2.790e-02,2.933e-02
2793.7,4104.5552,972.3120,2.726e-02,2.858e-02
2802.4,3911.7448,940.3922,2.676e-02,2.779e-02
2811.0,3723.2006,908.0546,2.634e-02,2.699e-02
2819.7,3541.4259,872.9749,2.600e-02,2.609e-02
2826.9,3395.7625,849.0362,2.558e-02,2.550e-02
2827.1,3393.1926,848.5982,2.557e-02,2.549e-02
2828.3,3371.5816,844.3341,2.548e-02,2.539e-02
2836.9,3190.7138,806.1207,2.484e-02,2.434e-02
2845.6,3001.0951,766.5098,2.483e-02,2.325e-02
2854.2,2801.4336,725.5370,2.563e-02,2.212e-02
2862.9,2593.0447,682.4512,2.733e-02,2.093e-02
2871.9,2372.8745,637.1503,2.987e-02,1.967e-02
2880.9,2150.4426,589.3814,3.361e-02,1.833e-02
2883.9,2074.9985,576.9826,3.370e-02,1.798e-02
2888.5,1960.7317,557.6963,3.363e-02,1.741e-02
2897.1,1745.8963,510.6645,3.690e-02,1.605e-02
2905.6,1532.0788,464.5587,4.003e-02,1.470e-02
2914.2,1319.7621,417.3562,4.362e-02,1.330e-02
2922.7,1111.1045,369.8738,4.739e-02,1.188e-02
2931.3,907.5359,322.3011,5.127e-02,1.042e-02
2939.8,712.2840,275.2753,5.518e-02,8.933e-03
2940.9,687.4634,270.3588,5.483e-02,8.777e-03
2945.5,587.7979,247.7518,5.013e-02,8.057e-03
2954.0,412.0535,195.2562,4.185e-02,6.363e-03
2962.5,255.9350,143.9143,3.259e-02,4.699e-03
