x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2056.9,39074.6647,4214.0522,1.532e-01,1.567e-01
2065.9,38928.1541,4207.5988,1.508e-01,1.554e-01
2075.0,38773.2170,4198.4015,1.477e-01,1.537e-01
2084.0,38612.1682,4189.4295,1.456e-01,1.520e-01
2093.1,38446.5316,4180.4960,1.440e-01,1.503e-01
2102.2,38276.3736,4170.5178,1.431e-01,1.485e-01
2107.9,38167.9442,4167.1108,1.427e-01,1.476e-01
2117.3,37987.1246,4161.3456,1.407e-01,1.460e-01
2126.4,37812.0128,4151.8894,1.385e-01,1.440e-01
2135.4,37637.3544,4143.1723,1.372e-01,1.421e-01
2144.5,37466.9935,4134.6859,1.364e-01,1.403e-01
2153.6,37302.8306,4124.5921,1.366e-01,1.383e-01
2162.2,37159.6795,4120.4060,1.368e-01,1.367e-01
2162.9,37147.7540,4120.9524,1.368e-01,1.366e-01
2163.1,37144.6265,4121.1481,1.367e-01,1.366e-01
2163.7,37135.8693,4121.4955,1.367e-01,1.366e-01
2169.9,37025.6951,4117.9691,1.353e-01,1.354e-01
2178.9,36842.3236,4108.4169,1.324e-01,1.333e-01
2187.9,36637.8059,4100.4000,1.298e-01,1.313e-01
2196.9,36416.0071,4093.2858,1.274e-01,1.293e-01
2205.9,36181.0036,4085.3040,1.252e-01,1.272e-01
2213.9,35962.7506,4084.2507,1.238e-01,1.258e-01
2222.9,35708.6601,4083.6434,1.212e-01,1.242e-01
2232.0,35446.5854,4078.1801,1.175e-01,1.222e-01
