x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
3069.8,612.8170,280.8811,2.986e-02,5.757e-03
3078.2,749.2572,320.2838,2.753e-02,6.607e-03
3084.4,851.1987,348.9200,2.584e-02,7.217e-03
3092.3,981.6523,384.8599,2.374e-02,7.976e-03
3099.4,1099.8862,416.8520,2.195e-02,8.644e-03
3105.4,1199.0345,443.3819,2.055e-02,9.194e-03
3112.0,1307.2966,471.9036,1.925e-02,9.780e-03
3120.4,1443.0339,507.9847,1.761e-02,1.052e-02
3123.4,1490.8796,518.2874,1.786e-02,1.072e-02
3126.1,1534.0665,527.4479,1.791e-02,1.090e-02
3134.6,1666.3122,561.7616,1.570e-02,1.158e-02
3140.3,1752.6124,583.5917,1.475e-02,1.201e-02
3147.4,1858.3768,610.5598,1.396e-02,1.254e-02
3154.5,1959.7519,636.3648,1.364e-02,1.304e-02
3160.1,2038.5064,656.6088,1.367e-02,1.343e-02
3168.6,2151.6199,685.9693,1.405e-02,1.399e-02
3174.4,2223.8240,705.2969,1.444e-02,1.436e-02
3182.9,2323.8936,731.8086,1.504e-02,1.485e-02
3183.2,2326.6514,732.7213,1.505e-02,1.487e-02
3183.4,2328.2419,733.1119,1.505e-02,1.487e-02
3189.4,2394.3119,747.3560,1.536e-02,1.511e-02
3195.4,2459.1150,763.8264,1.634e-02,1.542e-02
3202.8,2537.9724,782.6058,1.763e-02,1.576e-02
3210.4,2616.2584,801.1691,1.911e-02,1.610e-02
3217.1,2683.8567,816.9515,2.044e-02,1.638e-02
3225.4,2764.2040,835.6303,2.206e-02,1.673e-02
3231.4,2820.4277,848.5371,2.313e-02,1.696e-02
