x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
3202.8,769.0169,282.0319,7.765e-03,7.027e-03
3210.4,792.3483,288.1530,8.345e-03,7.151e-03
3217.1,812.4694,293.3371,8.881e-03,7.256e-03
3225.4,836.3593,299.4554,9.546e-03,7.379e-03
3231.4,853.0609,303.6764,1.000e-02,7.465e-03
3237.4,869.1830,307.9240,1.048e-02,7.551e-03
3243.4,884.7466,311.3314,1.074e-02,7.619e-03
3245.8,890.7330,312.5759,1.082e-02,7.643e-03
3251.5,904.8554,316.1801,1.113e-02,7.716e-03
3260.1,925.0021,321.2358,1.149e-02,7.820e-03
3265.9,937.7481,324.4838,1.168e-02,7.887e-03
3273.4,953.5300,328.5596,1.184e-02,7.974e-03
3280.3,967.1112,332.1076,1.192e-02,8.051e-03
3286.0,977.8274,334.9639,1.192e-02,8.114e-03
3294.7,992.7599,339.0120,1.184e-02,8.205e-03
3300.5,1001.9166,341.6091,1.172e-02,8.265e-03
3303.4,1006.3497,342.6374,1.164e-02,8.287e-03
3309.1,1014.4499,344.4723,1.143e-02,8.328e-03
